ID;ANNEE_N;BILAN;CODACTIVBCT;ETAT;RB_31_12_N;CTX_31_12_N;CTX_N1;CLS_31_12_N;CONSOLID_31_12_N;CONSOLID_N1;MAX_CLS_N1;ANC_IMP_31_12_N;MAX_ANC_IMP_N1;SECTEUR_NOTATION;CLS_31_12_N1
46;2015;0;51190;SD;1830;0;0;0;0;0;0;;;COMMERCE;0
46;2016;0;51190;SD;465;0;0;0;0;0;0;;;INDUSTRIE;0
47;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
47;2005;0;;E;;0;0;;0;0;;;;INDUSTRIE;
47;2006;0;;E;;0;0;;0;0;;;;INDUSTRIE;
47;2007;0;;E;;0;0;;0;0;;;;INDUSTRIE;
47;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
47;2009;0;;E;;0;0;;0;0;;;;INDUSTRIE;
47;2010;0;;E;;0;0;;0;0;;;;INDUSTRIE;
47;2011;0;;E;;0;0;;0;0;;;;INDUSTRIE;
47;2012;0;;E;;0;0;;0;0;;;;INDUSTRIE;
47;2013;0;;E;;0;0;;0;0;;;;INDUSTRIE;
47;2014;0;;E;;0;0;;0;0;;;;INDUSTRIE;
47;2015;0;;E;;0;0;;0;0;;;;INDUSTRIE;
47;2016;0;;E;;0;0;;0;0;;;;INDUSTRIE;
48;2004;0;91330;SD;50;0;0;0;0;0;0;;;SERVICES;0
48;2005;0;91330;SD;91;0;0;0;0;0;0;;;COMMERCE;0
48;2006;0;91330;SC;7046;0;0;0;0;0;0;;;COMMERCE;0
48;2007;0;91330;SC;5492;0;0;0;0;0;0;;;COMMERCE;0
48;2008;0;91330;SC;3919;0;0;0;0;0;0;;;COMMERCE;0
48;2009;0;91330;SC;2227;0;0;0;0;0;0;;;COMMERCE;0
48;2010;0;91330;SC;771;0;0;0;0;0;0;;;COMMERCE;0
48;2011;0;91330;SD;91;0;0;0;0;0;0;;;COMMERCE;0
48;2012;0;91330;SC;92;0;0;0;0;0;0;;;COMMERCE;0
48;2013;0;91330;SD;224;0;0;0;0;0;1;;4;COMMERCE;1
48;2014;0;91330;SC;2024;0;0;0;0;0;0;;4;SERVICES;0
48;2015;0;91330;SD;442;0;0;0;0;0;0;;1;SERVICES;0
49;2005;0;91330;DC;247;0;0;3;0;0;3;;;COMMERCE;3
49;2007;0;91330;DC;26;0;0;3;0;0;4;;;COMMERCE;4
49;2008;0;;E;;0;0;;0;0;;;;SERVICES;
1;2004;0;;E;;0;0;;0;0;;;;SERVICES;
1;2005;0;;E;;0;0;;0;0;;;;SERVICES;
1;2006;0;;E;;0;0;;0;0;;;;SERVICES;
1;2007;0;;E;;0;0;;0;0;;;;SERVICES;
1;2008;0;;E;;0;0;;0;0;;;;SERVICES;
1;2009;0;;E;;0;0;;0;0;;;;SERVICES;
1;2010;0;;E;;0;0;;0;0;;;;SERVICES;
1;2011;0;;E;;0;0;;0;0;;;;SERVICES;
1;2012;0;;E;;0;0;;0;0;;;;SERVICES;
1;2013;0;;E;;0;0;;0;0;;;;SERVICES;
1;2014;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1;2015;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1;2016;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2;2005;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2;2006;0;;E;;0;0;;0;0;2;;;INDUSTRIE;2
2;2007;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2;2009;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2;2010;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2;2011;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2;2012;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2;2013;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2;2014;0;;E;;0;0;;0;0;;;;SERVICES;
2;2015;0;;E;;0;0;;0;0;;;;SERVICES;
2;2016;0;;E;;0;0;;0;0;;;;INDUSTRIE;
3;2004;0;;E;;0;0;;0;0;;;;SERVICES;
3;2005;0;;E;;0;0;;0;0;;;;SERVICES;
3;2006;0;;E;;0;0;;0;0;;;;SERVICES;
3;2007;0;;E;;0;0;;0;0;;;;SERVICES;
3;2008;0;;E;;0;0;;0;0;;;;SERVICES;
3;2009;0;;E;;0;0;;0;0;0;;;SERVICES;0
3;2010;0;93050;SC;26;0;0;0;0;0;3;;;SERVICES;3
3;2011;0;93050;DC;83;0;0;3;0;0;4;;;SERVICES;4
3;2012;0;;E;;0;0;;0;0;;;;SERVICES;
3;2013;0;;E;;0;0;;0;0;;;;SERVICES;
3;2014;0;;E;;0;0;;0;0;;;;SERVICES;
3;2015;0;;E;;0;0;;0;0;;;;SERVICES;
3;2016;0;;E;;0;0;;0;0;;;;SERVICES;
4;2004;0;;E;;0;0;;0;0;;;;SERVICES;
4;2005;0;;E;;0;0;;0;0;;;;SERVICES;
4;2006;0;;E;;0;0;;0;0;;;;SERVICES;
4;2007;0;;E;;0;0;;0;0;;;;SERVICES;
4;2008;0;;E;;0;0;;0;0;;;;SERVICES;
4;2009;0;;E;;0;0;;0;0;;;;SERVICES;
4;2010;0;;E;;0;0;;0;0;;;;SERVICES;
4;2011;0;;E;;0;0;;0;0;;;;SERVICES;
4;2012;0;;E;;0;0;;0;0;;;;SERVICES;
4;2013;0;;E;;0;0;;0;0;;;;SERVICES;
4;2014;0;;E;;0;0;;0;0;;;;SERVICES;
4;2015;0;;E;;0;0;;0;0;;;;SERVICES;
4;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
5;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
5;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
5;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
5;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
5;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
5;2009;0;;E;;0;0;;0;0;;;;SERVICES;
5;2010;0;;E;;0;0;;0;0;;;;SERVICES;
5;2011;0;;E;;0;0;;0;0;;;;TOURISME;
5;2012;0;;E;;0;0;;0;0;;;;TOURISME;
5;2013;0;;E;;0;0;;0;0;;;;TOURISME;
5;2014;0;;E;;0;0;;0;0;;;;TOURISME;
5;2015;0;;E;;0;0;;0;0;;;;TOURISME;
5;2016;0;;E;;0;0;;0;0;;;;TOURISME;
6;2004;0;91330;SC;13171;0;0;0;0;0;0;;;TOURISME;0
6;2005;0;91330;SD;9402;0;0;0;0;0;0;;;TOURISME;0
6;2006;0;91330;SD;270;0;0;0;0;0;0;;;TOURISME;0
6;2007;0;91330;SX;41;0;0;0;0;0;;;;TOURISME;
6;2008;0;;E;;0;0;;0;0;;;;TOURISME;
6;2009;0;;E;;0;0;;0;0;;;;INDUSTRIE;
6;2010;0;;E;;0;0;;0;0;3;;;INDUSTRIE;3
6;2011;0;;E;;0;0;;0;0;;;;INDUSTRIE;
6;2012;0;;E;;0;0;;0;0;;;;INDUSTRIE;
6;2013;0;;E;;0;0;;0;0;;;;INDUSTRIE;
6;2014;0;;E;;0;0;;0;0;;;;SERVICES;
6;2015;0;;E;;0;0;;0;0;;;;SERVICES;
6;2016;0;;E;;0;0;;0;0;;;;SERVICES;
7;2004;0;91330;SC;2;0;0;0;0;0;0;;;INDUSTRIE;0
7;2005;0;61101;SD;562;0;0;0;0;0;2;;;SERVICES;2
7;2006;0;61101;SD;562;0;0;0;0;0;0;;;SERVICES;0
7;2007;0;61101;SD;590;0;0;0;0;0;0;;;INDUSTRIE;0
7;2008;0;61101;SD;604;0;0;0;0;0;0;;;INDUSTRIE;0
7;2009;0;61101;SD;623;0;0;0;0;0;0;;;INDUSTRIE;0
7;2010;0;;E;;0;0;;0;0;;;;INDUSTRIE;
7;2011;0;;E;;0;0;;0;0;;;;INDUSTRIE;
7;2012;0;;E;;0;0;;0;0;;;;INDUSTRIE;
7;2014;0;;E;;0;0;;0;0;;;;INDUSTRIE;
7;2015;0;;E;;0;0;;0;0;;;;INDUSTRIE;
7;2016;0;;E;;0;0;;0;0;;;;INDUSTRIE;
8;2004;1;;E;;0;0;;0;0;0;;;INDUSTRIE;0
8;2005;0;51410;SD;37082;0;0;0;0;0;0;;;INDUSTRIE;0
8;2006;0;;E;;0;0;;0;0;;;;INDUSTRIE;
8;2007;0;;E;;0;0;;0;0;;;;INDUSTRIE;
8;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
8;2009;0;;E;;0;0;;0;0;;;;SERVICES;
8;2010;0;;E;;0;0;;0;0;;;;SERVICES;
8;2011;0;;E;;0;0;;0;0;;;;SERVICES;
8;2012;0;;E;;0;0;;0;0;;;;SERVICES;
8;2013;0;;E;;0;0;;0;0;;;;SERVICES;
8;2015;0;;E;;0;0;;0;0;;;;SERVICES;
8;2016;0;;E;;0;0;;0;0;;;;SERVICES;
9;2004;0;;E;;0;0;;0;0;;;;SERVICES;
9;2005;0;;E;;0;0;;0;0;;;;SERVICES;
9;2006;0;;E;;0;0;;0;0;;;;SERVICES;
9;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
9;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
9;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
9;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
9;2011;0;;E;;0;0;;0;0;;;;COMMERCE;
9;2012;0;;E;;0;0;;0;0;;;;COMMERCE;
9;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
9;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
9;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
10;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
10;2005;1;;E;;0;0;;0;0;0;;;COMMERCE;0
10;2007;0;91330;SC;5610;0;0;0;0;0;0;;;COMMERCE;0
10;2008;0;91330;SD;2550;0;0;0;0;0;0;;;COMMERCE;0
10;2009;0;91330;SC;1847;0;0;0;0;0;2;;;INDUSTRIE;2
10;2010;0;91330;DC;647;0;0;2;0;0;2;;;INDUSTRIE;2
10;2011;0;;E;;0;0;;0;0;2;;;INDUSTRIE;2
97;2011;0;71340;SC;4000;0;0;0;0;0;0;;;INDUSTRIE;0
97;2012;0;71340;SC;4000;0;0;0;0;0;0;;;INDUSTRIE;0
97;2013;0;71340;SC;4000;0;0;0;0;0;0;;;INDUSTRIE;0
97;2014;0;71340;SC;4000;0;0;0;0;0;0;;;INDUSTRIE;0
97;2015;0;71340;SC;4000;0;0;0;0;0;0;;;INDUSTRIE;0
98;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
98;2005;0;;E;;0;0;;0;0;;;;INDUSTRIE;
98;2006;0;;E;;0;0;;0;0;;;;INDUSTRIE;
98;2007;0;;E;;0;0;;0;0;;;;INDUSTRIE;
98;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
98;2009;0;;E;;0;0;;0;0;;;;INDUSTRIE;
98;2010;1;;E;;0;0;;0;0;0;;;INDUSTRIE;0
98;2011;0;51520;SC;19523;0;0;0;0;0;0;;;INDUSTRIE;0
98;2013;0;51520;SC;11946;0;0;0;0;0;0;;1;INDUSTRIE;0
98;2014;0;51520;SC;7813;0;0;0;0;0;0;;;INDUSTRIE;0
98;2015;0;51520;SC;14915;0;0;0;0;0;0;;;INDUSTRIE;0
99;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
99;2005;0;;E;;0;0;;0;0;;;;INDUSTRIE;
99;2006;0;;E;;0;0;;0;0;;;;INDUSTRIE;
99;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
99;2009;0;;E;;0;0;;0;0;;;;INDUSTRIE;
99;2010;0;;E;;0;0;;0;0;;;;INDUSTRIE;
99;2011;0;;E;;0;0;;0;0;;;;INDUSTRIE;
99;2012;0;;E;;0;0;;0;0;;;;INDUSTRIE;
99;2013;0;;E;;0;0;;0;0;;;;INDUSTRIE;
99;2014;0;;E;;0;0;;0;0;;;;INDUSTRIE;
99;2015;0;;E;;0;0;;0;0;0;;;INDUSTRIE;0
100;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
100;2005;0;;E;;0;0;;0;0;;;;INDUSTRIE;
100;2006;0;;E;;0;0;;0;0;;;;INDUSTRIE;
100;2007;0;;E;;0;0;;0;0;;;;INDUSTRIE;
100;2009;0;;E;;0;0;;0;0;;;;INDUSTRIE;
100;2010;0;;E;;0;0;;0;0;;;;INDUSTRIE;
100;2011;0;;E;;0;0;;0;0;0;;;INDUSTRIE;0
100;2012;0;;E;;0;0;;0;0;0;;;COMMERCE;0
100;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
100;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
100;2015;0;;E;;0;0;;0;0;0;;;COMMERCE;0
100;2016;0;92720;SD;168;0;0;0;0;0;0;;;COMMERCE;0
101;2004;1;;E;;0;0;;0;0;;;;COMMERCE;
101;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
101;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
101;2007;0;;E;;0;0;;0;0;0;;;COMMERCE;0
101;2009;0;0;SD;8736;0;0;0;0;0;0;;;COMMERCE;0
101;2011;0;0;SC;26939;0;0;0;0;0;0;;;COMMERCE;0
101;2012;0;0;SC;9742;0;0;0;0;0;0;;;COMMERCE;0
101;2013;0;0;SC;33051;0;0;0;0;0;0;;;COMMERCE;0
101;2014;0;0;SC;20326;0;0;0;0;0;0;;1;INDUSTRIE;0
101;2015;0;0;SC;9466;0;0;0;0;0;0;;;INDUSTRIE;0
101;2016;0;0;SD;2092;0;0;0;0;0;0;;;INDUSTRIE;0
102;2004;0;36630;SC;3273;0;0;1;0;0;1;2;33;INDUSTRIE;1
102;2005;0;36630;SC;1715;0;0;0;0;0;0;;17;INDUSTRIE;0
102;2006;0;36630;SC;18916;0;0;0;0;0;1;;75;INDUSTRIE;1
102;2007;0;36630;SC;12723;0;0;0;0;0;1;;46;INDUSTRIE;1
102;2008;0;36630;SC;6604;0;0;0;0;0;0;;17;INDUSTRIE;0
102;2009;0;36630;SD;1343;0;0;0;0;0;1;;61;INDUSTRIE;1
102;2010;0;36630;SC;18932;0;0;0;0;0;1;;92;INDUSTRIE;1
102;2011;0;36630;SC;8975;0;0;1;0;0;1;3;101;INDUSTRIE;1
102;2013;0;36630;SC;29897;0;0;0;0;0;1;;63;INDUSTRIE;1
102;2016;0;36630;SD;26169;0;0;1;0;0;1;11;42;COMMERCE;1
103;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
103;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
103;2007;0;;E;;0;0;;0;0;;;;SERVICES;
103;2008;0;;E;;0;0;;0;0;;;;SERVICES;
103;2009;0;;E;;0;0;;0;0;;;;SERVICES;
103;2010;0;;E;;0;0;;0;0;;;;SERVICES;
103;2011;0;;E;;0;0;;0;0;3;;;COMMERCE;3
103;2012;0;0;DC;31;0;0;3;0;0;4;;;COMMERCE;4
103;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
103;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
104;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
104;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
104;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
104;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
104;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
104;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
104;2011;0;;E;;0;0;;0;0;;;;SERVICES;
104;2012;0;;E;;0;0;;0;0;;;;SERVICES;
104;2013;0;;E;;0;0;;0;0;;;;SERVICES;
104;2014;0;;E;;0;0;;0;0;;;;SERVICES;
104;2015;0;;E;;0;0;;0;0;;;;SERVICES;
104;2016;0;;E;;0;0;;0;0;;;;SERVICES;
105;2004;0;51510;SC;474282;0;0;0;0;0;0;;;INDUSTRIE;0
105;2005;0;51510;SC;111663;0;0;0;0;0;0;;;INDUSTRIE;0
105;2006;0;51510;SD;3500;0;0;0;0;0;;;;COMMERCE;
105;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
105;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
105;2009;1;;E;;0;0;;0;0;0;;;INDUSTRIE;0
105;2010;0;51510;SD;7183;0;0;0;0;0;0;;;COMMERCE;0
105;2012;1;;E;;0;0;;0;0;;;;COMMERCE;
105;2013;1;;E;;0;0;;0;0;0;;;COMMERCE;0
105;2014;1;51510;SC;316331;0;0;0;0;0;0;;;COMMERCE;0
105;2015;1;51510;SC;150000;0;0;0;0;0;0;;;COMMERCE;0
105;2016;0;51510;SD;302080;0;0;0;0;0;0;;;COMMERCE;0
106;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
106;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
106;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
106;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
106;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
106;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
106;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
106;2011;0;;E;;0;0;;0;0;;;;INDUSTRIE;
106;2012;0;;E;;0;0;;0;0;;;;INDUSTRIE;
106;2014;0;;E;;0;0;;0;0;;;;INDUSTRIE;
106;2015;0;;E;;0;0;;0;0;;;;INDUSTRIE;
106;2016;0;;E;;0;0;;0;0;;;;INDUSTRIE;
107;2004;0;;E;;0;0;;0;0;0;;;INDUSTRIE;0
107;2005;0;45421;SD;1739;0;0;0;0;0;0;;;INDUSTRIE;0
107;2006;0;;E;;0;0;;0;0;;;;INDUSTRIE;
107;2007;1;;E;;0;0;;0;0;;;;INDUSTRIE;
107;2008;1;;E;;0;0;;0;0;0;;;INDUSTRIE;0
107;2009;0;45421;SC;8160;0;0;0;0;0;0;;;INDUSTRIE;0
107;2011;0;45421;SC;30131;0;0;0;0;0;0;;1;INDUSTRIE;0
107;2012;0;45421;SC;19760;0;0;0;0;0;0;;1;INDUSTRIE;0
107;2013;0;20100;SC;34803;0;0;0;0;0;0;;;INDUSTRIE;0
107;2014;0;20100;SC;22287;0;0;0;0;0;1;;65;INDUSTRIE;1
107;2016;0;45421;SD;2156;0;0;0;0;0;0;;1;INDUSTRIE;0
108;2004;0;91330;SD;5;0;0;0;0;0;0;;;INDUSTRIE;0
108;2005;0;;E;;0;0;;0;0;;;;INDUSTRIE;
108;2006;0;;E;;0;0;;0;0;;;;SERVICES;
108;2007;0;;E;;0;0;;0;0;;;;SERVICES;
108;2008;0;;E;;0;0;;0;0;;;;SERVICES;
108;2009;0;;E;;0;0;;0;0;;;;SERVICES;
108;2011;0;;E;;0;0;;0;0;;;;SERVICES;
108;2012;0;;E;;0;0;;0;0;;;;SERVICES;
108;2013;0;;E;;0;0;;0;0;;;;SERVICES;
108;2014;0;;E;;0;0;;0;0;0;;;SERVICES;0
108;2015;0;;E;;0;0;;0;0;;;;SERVICES;
108;2016;0;;E;;0;0;;0;0;;;;SERVICES;
109;2004;0;;E;;0;0;;0;0;;;;SERVICES;
109;2005;0;;E;;0;0;;0;0;;;;SERVICES;
109;2006;0;;E;;0;0;;0;0;;;;SERVICES;
109;2007;0;;E;;0;0;;0;0;;;;SERVICES;
109;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
109;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
109;2011;0;74120;SD;19230;0;0;0;0;0;0;;;COMMERCE;0
109;2012;0;;E;;0;0;;0;0;;;;COMMERCE;
109;2013;1;;E;;0;0;;0;0;;;;COMMERCE;
109;2014;1;;E;;0;0;;0;0;0;;;COMMERCE;0
109;2016;0;0;SD;1617633;0;0;0;0;0;0;;2;COMMERCE;0
110;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
110;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
110;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
110;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
110;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
110;2009;0;;E;;0;0;;0;0;;;;INDUSTRIE;
110;2010;0;;E;;0;0;;0;0;;;;INDUSTRIE;
110;2011;0;;E;;0;0;;0;0;;;;INDUSTRIE;
110;2012;0;;E;;0;0;;0;0;;;;INDUSTRIE;
110;2014;0;;E;;0;0;;0;0;;;;INDUSTRIE;
110;2015;0;;E;;0;0;;0;0;;;;INDUSTRIE;
110;2016;0;;E;;0;0;;0;0;;;;INDUSTRIE;
111;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
111;2005;0;;E;;0;0;;0;0;;;;INDUSTRIE;
111;2006;0;;E;;0;0;;0;0;;;;INDUSTRIE;
111;2007;0;;E;;0;0;;0;0;;;;INDUSTRIE;
111;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
111;2009;0;;E;;0;0;;0;0;;;;INDUSTRIE;
111;2010;0;;E;;0;0;;0;0;;;;INDUSTRIE;
111;2011;0;;E;;0;0;;0;0;0;;;INDUSTRIE;0
111;2012;0;;E;;0;0;;0;0;;;;INDUSTRIE;
111;2014;0;;E;;0;0;;0;0;;;;INDUSTRIE;
111;2015;0;;E;;0;0;;0;0;;;;INDUSTRIE;
111;2016;0;;E;;0;0;;0;0;;;;INDUSTRIE;
112;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
112;2005;0;;E;;0;0;;0;0;;;;INDUSTRIE;
112;2006;0;;E;;0;0;;0;0;;;;INDUSTRIE;
112;2007;0;;E;;0;0;;0;0;;;;INDUSTRIE;
112;2008;0;;E;;0;0;;0;0;0;;;INDUSTRIE;0
112;2009;0;63300;SD;300000;0;0;0;0;0;2;;31;INDUSTRIE;2
112;2010;1;;E;;0;0;;0;0;;;;INDUSTRIE;
112;2011;1;;E;;0;0;;0;0;;;;INDUSTRIE;
112;2012;0;;E;;0;0;;0;0;;;;INDUSTRIE;
112;2013;0;;E;;0;0;;0;0;2;;;INDUSTRIE;2
112;2014;0;63300;DC;6;0;0;2;0;0;2;;;INDUSTRIE;2
112;2015;0;63300;DC;24;0;0;2;0;0;2;;;INDUSTRIE;2
113;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
113;2005;0;;E;;0;0;;0;0;;;;INDUSTRIE;
113;2006;0;;E;;0;0;;0;0;;;;INDUSTRIE;
113;2007;0;;E;;0;0;;0;0;;;;INDUSTRIE;
113;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
113;2009;0;;E;;0;0;;0;0;;;;INDUSTRIE;
113;2010;1;;E;;0;0;;0;0;0;;;COMMERCE;0
113;2011;0;55302;SC;160000;0;0;0;0;0;0;;;COMMERCE;0
113;2012;0;55302;SC;191415;0;0;0;0;0;1;;93;COMMERCE;1
113;2013;0;55302;SC;185612;0;0;0;0;0;1;1;32;COMMERCE;1
113;2016;0;55302;SD;153864;0;0;0;0;0;0;;1;COMMERCE;0
114;2004;1;50300;SC;498090;0;0;1;0;0;1;;3;COMMERCE;1
114;2005;1;50300;SC;578346;0;0;0;0;0;0;;;COMMERCE;0
114;2008;1;50300;SC;396094;0;0;0;0;0;0;;;COMMERCE;0
114;2009;1;50300;SC;313834;0;0;0;0;0;0;;2;COMMERCE;0
114;2013;1;50300;SC;489108;0;0;0;0;0;1;1;8;COMMERCE;1
114;2014;1;50300;SC;455704;0;0;0;0;0;0;1;11;COMMERCE;0
114;2015;1;50300;SC;367625;0;0;0;0;0;0;;3;COMMERCE;0
115;2005;0;91330;SD;503;0;0;0;0;0;0;;;COMMERCE;0
115;2006;0;;E;;0;0;;0;0;0;;;COMMERCE;0
115;2009;0;91330;SC;19;0;0;0;0;0;2;;;COMMERCE;2
115;2010;0;91330;SC;92;0;0;0;0;0;2;;;COMMERCE;2
115;2011;0;91330;SC;20000;0;0;0;0;0;0;;1;COMMERCE;0
115;2012;0;91330;SC;18007;0;0;0;0;0;0;1;1;COMMERCE;0
115;2014;0;91330;SC;12596;0;0;0;0;0;0;;;INDUSTRIE;0
115;2015;0;91330;SC;9735;0;0;0;0;0;0;;;INDUSTRIE;0
115;2016;0;91330;SD;6896;0;0;0;0;0;0;;;SERVICES;0
116;2004;1;22110;SC;398500;0;0;1;0;0;1;;13;SERVICES;1
116;2005;1;22110;SC;616501;0;0;1;0;0;1;;26;INDUSTRIE;1
116;2006;1;22110;SC;384265;0;0;1;0;0;1;;2;INDUSTRIE;1
116;2007;1;22110;SC;563215;0;0;1;0;0;1;;38;INDUSTRIE;1
116;2008;1;22110;SC;445575;0;0;1;0;0;1;;;INDUSTRIE;1
116;2009;1;22110;SC;279625;0;0;1;0;0;1;;32;INDUSTRIE;1
116;2010;1;22110;SC;230826;0;0;1;0;0;1;;62;INDUSTRIE;1
116;2011;0;22110;SC;177344;0;0;1;0;0;1;;32;INDUSTRIE;1
116;2013;0;22110;SC;111456;0;0;1;1;1;1;1;63;INDUSTRIE;1
116;2015;0;22110;SC;49652;0;0;1;1;1;2;62;93;INDUSTRIE;2
117;2004;0;91330;SC;2301;0;0;0;0;0;0;;;INDUSTRIE;0
117;2005;0;91330;SC;6047;0;0;0;0;0;0;;;INDUSTRIE;0
117;2006;0;91330;SC;3936;0;0;0;0;0;0;;;COMMERCE;0
117;2008;0;91330;SC;5181;0;0;0;0;0;0;;;COMMERCE;0
117;2009;0;91330;SC;6585;0;0;0;0;0;0;;;COMMERCE;0
117;2010;0;91330;SC;5489;0;0;0;0;0;0;;;INDUSTRIE;0
117;2011;0;91330;SC;18275;0;0;0;0;0;0;;1;INDUSTRIE;0
117;2012;0;91330;SC;24031;0;0;0;0;0;0;1;1;INDUSTRIE;0
117;2013;0;91330;SC;22957;0;0;0;0;0;0;1;2;INDUSTRIE;0
117;2014;0;91330;SC;17923;0;0;0;0;0;0;1;7;SERVICES;0
117;2016;0;91330;SD;7401;0;0;0;0;0;0;;1;SERVICES;0
118;2004;0;;E;;0;0;;0;0;;;;SERVICES;
118;2005;0;;E;;0;0;;0;0;;;;SERVICES;
118;2006;0;;E;;0;0;;0;0;;;;SERVICES;
118;2007;0;;E;;0;0;;0;0;;;;SERVICES;
118;2008;0;;E;;0;0;;0;0;;;;SERVICES;
118;2009;0;;E;;0;0;;0;0;;;;SERVICES;
118;2010;0;;E;;0;0;;0;0;;;;SERVICES;
118;2011;0;;E;;0;0;;0;0;;;;SERVICES;
118;2012;0;;E;;0;0;;0;0;;;;SERVICES;
118;2013;0;;E;;0;0;;0;0;;;;SERVICES;
118;2014;0;;E;;0;0;;0;0;;;;SERVICES;
118;2015;0;;E;;0;0;;0;0;;;;INDUSTRIE;
118;2016;0;;E;;0;0;;0;0;;;;INDUSTRIE;
119;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
119;2005;0;;E;;0;0;;0;0;;;;INDUSTRIE;
119;2006;0;;E;;0;0;;0;0;;;;INDUSTRIE;
119;2007;0;;E;;0;0;;0;0;;;;INDUSTRIE;
119;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
119;2009;0;;E;;0;0;;0;0;;;;INDUSTRIE;
119;2010;0;;E;;0;0;;0;0;;;;INDUSTRIE;
119;2012;0;;E;;0;0;;0;0;;;;INDUSTRIE;
119;2013;0;;E;;0;0;;0;0;;;;INDUSTRIE;
119;2014;0;;E;;0;0;;0;0;;;;INDUSTRIE;
119;2015;0;;E;;0;0;;0;0;;;;INDUSTRIE;
119;2016;0;;E;;0;0;;0;0;;;;INDUSTRIE;
120;2004;1;28720;SC;1801635;0;0;0;0;0;0;;;INDUSTRIE;0
120;2006;0;28720;SC;2684279;0;0;0;0;0;0;;;INDUSTRIE;0
120;2008;0;28720;SC;5421081;0;0;0;0;0;0;;;INDUSTRIE;0
